decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,male,tier,race,pass_bar
9.0,10.0,47.0,3.5,0.99,1.39,1.0,4.0,1.0,5.0,White,1.0
8.0,6.0,37.0,3.0,0.62,0.19,1.0,3.0,1.0,3.0,White,1.0
5.0,6.0,37.0,3.3,0.03,0.01,1.0,3.0,1.0,3.0,White,1.0
9.0,9.0,40.0,2.0,1.2,0.91,1.0,5.0,1.0,3.0,White,1.0
9.0,10.0,24.0,3.7,0.92,1.77,1.0,4.0,0.0,1.0,Non-White,1.0
2.0,1.0,42.0,2.7,-0.81,-1.37,1.0,3.0,1.0,3.0,White,1.0
8.0,10.0,35.0,2.7,0.82,1.44,1.0,5.0,1.0,3.0,White,1.0
8.0,9.0,43.0,3.2,0.77,1.22,1.0,4.0,1.0,4.0,White,1.0
10.0,10.0,43.0,3.0,1.42,1.36,1.0,3.0,0.0,3.0,White,1.0
3.0,2.0,36.0,3.7,-0.64,-1.09,1.0,3.0,0.0,4.0,White,1.0
10.0,10.0,42.0,3.3,1.98,1.93,1.0,1.0,1.0,4.0,White,1.0
3.0,4.0,32.0,3.3,-0.47,-0.37,1.0,4.0,0.0,3.0,White,1.0
5.0,5.0,38.0,3.7,0.01,-0.21,1.0,2.0,1.0,4.0,White,1.0
10.0,10.0,39.0,3.1,1.84,2.12,1.0,5.0,1.0,4.0,White,1.0
4.0,6.0,36.0,3.1,-0.19,0.11,1.0,3.0,1.0,3.0,White,1.0
7.0,7.0,33.0,3.4,0.41,0.37,1.0,3.0,0.0,3.0,White,1.0
7.0,3.0,38.0,3.9,0.35,-0.75,1.0,1.0,1.0,4.0,White,1.0
9.0,10.0,43.0,3.7,1.06,1.42,1.0,5.0,1.0,5.0,White,1.0
8.0,9.0,34.0,3.5,0.82,1.13,1.0,4.0,0.0,3.0,White,1.0
1.0,1.0,36.0,2.4,-1.57,-1.91,1.0,4.0,1.0,3.0,White,1.0
9.0,8.0,41.0,2.4,0.97,0.63,1.0,4.0,0.0,3.0,White,1.0
6.0,10.0,34.0,3.8,0.14,1.41,1.0,3.0,1.0,3.0,White,1.0
9.0,9.0,40.0,3.1,0.91,0.94,1.0,3.0,1.0,3.0,White,1.0
2.0,1.0,35.0,2.9,-1.01,-2.09,1.0,3.0,1.0,3.0,White,1.0
7.0,6.0,39.0,3.2,0.35,0.06,1.0,3.0,1.0,3.0,White,1.0
10.0,9.0,38.0,3.1,1.53,1.14,1.0,3.0,1.0,4.0,White,1.0
2.0,1.0,23.5,3.4,-0.85,-1.4,1.0,3.0,0.0,3.0,Non-White,0.0
9.0,10.0,32.5,3.5,1.11,1.57,1.0,4.0,1.0,2.0,White,1.0
9.0,10.0,30.0,3.2,1.17,1.5,1.0,2.0,0.0,3.0,Non-White,1.0
9.0,9.0,43.0,3.7,1.26,1.28,1.0,5.0,0.0,4.0,White,1.0
4.0,1.0,21.0,3.4,-0.27,-2.12,1.0,3.0,1.0,3.0,Non-White,0.0
4.0,3.0,39.0,3.2,-0.23,-0.58,1.0,4.0,0.0,3.0,Non-White,1.0
6.0,4.0,34.5,2.9,0.26,-0.46,1.0,4.0,1.0,3.0,White,1.0
8.0,5.0,38.0,2.5,0.62,-0.08,1.0,3.0,1.0,2.0,White,1.0
7.0,7.0,43.0,3.7,0.37,0.42,1.0,3.0,1.0,4.0,White,1.0
7.0,8.0,43.0,2.6,0.31,0.81,1.0,4.0,1.0,3.0,White,1.0
8.0,9.0,42.0,3.6,0.77,0.88,1.0,2.0,1.0,4.0,White,1.0
7.0,6.0,34.5,2.8,0.46,-0.04,1.0,4.0,1.0,2.0,White,1.0
6.0,7.0,43.0,3.0,0.18,0.32,1.0,3.0,0.0,4.0,White,1.0
5.0,4.0,29.0,3.0,0.0,-0.46,1.0,5.0,0.0,5.0,White,1.0
9.0,8.0,40.0,2.8,0.98,0.64,1.0,4.0,0.0,3.0,White,1.0
8.0,4.0,37.0,2.1,0.57,-0.33,1.0,4.0,1.0,2.0,White,1.0
3.0,3.0,30.0,3.5,-0.47,-0.85,1.0,3.0,0.0,4.0,Non-White,1.0
7.0,8.0,38.0,3.8,0.48,0.77,1.0,4.0,0.0,6.0,White,1.0
9.0,7.0,35.0,3.5,0.89,0.39,1.0,4.0,1.0,3.0,White,1.0
9.0,7.0,41.0,3.1,1.04,0.51,1.0,4.0,0.0,3.0,White,1.0
3.0,2.0,48.0,2.5,-0.51,-0.96,1.0,4.0,1.0,4.0,White,0.0
5.0,5.0,42.0,3.4,-0.08,-0.07,1.0,3.0,0.0,5.0,White,1.0
4.0,4.0,39.0,3.4,-0.41,-0.32,1.0,3.0,0.0,5.0,White,1.0
9.0,9.0,35.5,3.5,0.91,1.07,1.0,4.0,0.0,3.0,White,1.0
3.0,3.0,35.0,2.6,-0.53,-0.65,1.0,3.0,1.0,3.0,White,1.0
9.0,7.0,40.0,2.9,1.26,0.4,2.0,3.0,1.0,5.0,Non-White,1.0
3.0,3.0,35.5,3.0,-0.67,-0.77,2.0,2.0,0.0,3.0,White,1.0
5.0,5.0,40.0,2.8,0.04,-0.23,1.0,2.0,1.0,4.0,White,1.0
7.0,5.0,43.0,3.7,0.28,0.02,1.0,5.0,1.0,5.0,White,1.0
3.0,3.0,44.0,3.4,-0.62,-0.67,1.0,4.0,0.0,5.0,White,1.0
2.0,3.0,44.0,3.5,-0.78,-0.7,1.0,4.0,1.0,5.0,White,1.0
7.0,8.0,40.0,3.4,0.38,0.63,1.0,4.0,1.0,5.0,White,1.0
5.0,5.0,40.0,2.9,-0.08,-0.13,1.0,4.0,1.0,3.0,White,1.0
6.0,6.0,39.0,2.9,0.29,0.15,1.0,4.0,1.0,6.0,White,1.0
1.0,1.0,38.0,2.6,-1.4,-1.6,1.0,3.0,0.0,3.0,White,1.0
2.0,1.0,37.0,2.9,-1.13,-1.47,1.0,5.0,0.0,4.0,White,0.0
5.0,5.0,45.0,3.3,-0.18,-0.16,1.0,3.0,0.0,5.0,White,1.0
10.0,9.0,39.0,3.7,1.36,1.22,1.0,3.0,0.0,4.0,White,1.0
1.0,1.0,30.0,2.8,-1.85,-1.73,1.0,2.0,1.0,6.0,Non-White,1.0
2.0,2.0,41.0,3.3,-0.9,-1.25,1.0,5.0,1.0,5.0,White,1.0
1.0,2.0,32.0,2.4,-1.17,-1.16,1.0,3.0,1.0,5.0,Non-White,1.0
5.0,7.0,40.0,3.4,-0.11,0.55,1.0,4.0,1.0,4.0,White,1.0
3.0,1.0,37.0,3.4,-0.56,-1.82,2.0,2.0,1.0,5.0,White,0.0
6.0,5.0,34.0,3.5,0.19,-0.12,2.0,2.0,0.0,3.0,White,1.0
7.0,6.0,32.0,3.3,0.48,0.19,1.0,3.0,0.0,3.0,White,0.0
10.0,10.0,48.0,3.9,2.28,1.76,1.0,5.0,1.0,5.0,White,1.0
3.0,2.0,40.0,3.8,-0.68,-1.12,1.0,3.0,1.0,4.0,White,0.0
3.0,3.0,44.0,3.2,-0.49,-0.7,1.0,5.0,1.0,5.0,White,1.0
7.0,8.0,35.0,3.4,0.56,0.83,1.0,4.0,0.0,3.0,White,1.0
2.0,2.0,41.0,3.0,-0.98,-1.14,1.0,4.0,1.0,4.0,White,1.0
6.0,6.0,36.0,2.9,0.1,0.04,2.0,3.0,0.0,3.0,White,1.0
5.0,5.0,40.0,3.2,-0.11,-0.12,1.0,4.0,1.0,4.0,White,1.0
6.0,5.0,35.0,3.4,0.3,-0.07,1.0,3.0,1.0,4.0,White,1.0
6.0,6.0,25.0,3.8,0.25,0.22,1.0,3.0,0.0,3.0,White,1.0
10.0,10.0,37.0,3.4,1.81,1.64,1.0,3.0,0.0,4.0,White,1.0
4.0,4.0,35.0,2.3,-0.35,-0.38,1.0,3.0,1.0,3.0,White,1.0
9.0,8.0,35.0,2.8,0.97,0.63,1.0,4.0,0.0,5.0,White,1.0
8.0,7.0,37.0,3.4,0.58,0.41,1.0,3.0,1.0,5.0,White,1.0
4.0,5.0,31.0,2.4,-0.28,-0.21,2.0,5.0,1.0,3.0,White,1.0
3.0,3.0,36.0,2.9,-0.67,-0.7,1.0,1.0,0.0,3.0,White,1.0
4.0,4.0,38.0,2.6,-0.33,-0.51,1.0,4.0,1.0,3.0,White,0.0
9.0,10.0,41.0,2.9,1.22,1.55,1.0,4.0,1.0,3.0,White,1.0
3.0,3.0,36.0,3.0,-0.57,-0.76,1.0,4.0,0.0,5.0,White,0.0
2.0,2.0,42.0,2.9,-1.07,-1.11,1.0,4.0,0.0,6.0,Non-White,1.0
1.0,1.0,42.0,3.6,-1.21,-1.8,1.0,4.0,1.0,6.0,White,1.0
10.0,10.0,36.0,3.7,2.38,1.95,1.0,4.0,1.0,4.0,White,1.0
2.0,2.0,35.0,3.1,-0.83,-0.9,1.0,3.0,0.0,5.0,White,1.0
6.0,3.0,40.0,3.2,0.06,-0.75,1.0,3.0,0.0,3.0,White,0.0
5.0,7.0,33.0,3.4,-0.07,0.51,2.0,2.0,0.0,5.0,White,1.0
6.0,5.0,32.5,3.1,0.28,-0.06,1.0,2.0,1.0,3.0,White,1.0
10.0,10.0,39.0,3.3,1.79,1.6,1.0,3.0,1.0,4.0,White,1.0
8.0,6.0,31.0,3.1,0.78,-0.02,1.0,3.0,0.0,3.0,White,1.0
5.0,6.0,47.0,3.7,-0.03,0.24,1.0,4.0,1.0,5.0,White,1.0
2.0,4.0,33.0,3.2,-0.85,-0.54,1.0,4.0,0.0,2.0,White,1.0
4.0,5.0,27.7,2.6,-0.15,-0.19,1.0,4.0,1.0,1.0,White,0.0
2.0,3.0,28.5,3.2,-0.94,-0.63,1.0,4.0,1.0,3.0,White,1.0
2.0,3.0,37.0,2.4,-0.76,-0.84,2.0,4.0,0.0,3.0,White,1.0
8.0,8.0,39.0,3.4,0.78,0.55,1.0,3.0,0.0,5.0,Non-White,1.0
8.0,10.0,39.0,2.9,0.63,1.38,1.0,4.0,1.0,4.0,White,1.0
1.0,1.0,39.0,3.6,-1.85,-1.83,1.0,4.0,0.0,6.0,White,1.0
7.0,7.0,38.0,3.9,0.43,0.33,1.0,3.0,1.0,3.0,White,1.0
1.0,1.0,19.0,2.4,-1.26,-1.91,2.0,3.0,1.0,5.0,Non-White,0.0
8.0,9.0,41.0,3.9,0.87,0.96,1.0,4.0,0.0,4.0,White,1.0
6.0,7.0,38.0,2.7,0.17,0.46,1.0,3.0,0.0,3.0,White,1.0
1.0,1.0,30.0,3.1,-1.79,-1.48,1.0,4.0,1.0,3.0,White,1.0
8.0,6.0,32.0,3.1,0.78,0.15,2.0,3.0,1.0,5.0,White,0.0
10.0,9.0,43.0,4.0,1.47,1.29,1.0,5.0,1.0,5.0,White,1.0
1.0,1.0,26.0,2.8,-1.62,-2.23,1.0,4.0,0.0,2.0,Non-White,0.0
7.0,5.0,34.0,3.8,0.44,0.0,1.0,4.0,0.0,4.0,White,1.0
9.0,10.0,37.0,3.6,1.14,1.46,1.0,4.0,1.0,4.0,White,1.0
6.0,5.0,38.0,3.2,0.26,-0.22,1.0,3.0,1.0,4.0,White,1.0
5.0,4.0,36.0,3.2,-0.14,-0.3,1.0,4.0,0.0,3.0,White,1.0
10.0,10.0,39.0,3.5,2.34,2.5,1.0,5.0,1.0,3.0,White,1.0
4.0,4.0,34.0,2.9,-0.38,-0.49,1.0,3.0,0.0,3.0,White,0.0
8.0,9.0,34.0,3.8,0.81,1.05,1.0,2.0,1.0,3.0,White,1.0
10.0,8.0,39.0,3.3,1.34,0.83,2.0,3.0,1.0,5.0,White,1.0
7.0,6.0,27.5,3.8,0.46,0.02,2.0,4.0,0.0,2.0,White,1.0
3.0,6.0,34.0,4.0,-0.62,0.06,1.0,4.0,1.0,3.0,White,1.0
4.0,3.0,47.0,3.7,-0.32,-0.67,1.0,4.0,1.0,6.0,White,1.0
2.0,2.0,33.0,3.3,-0.92,-1.2,1.0,3.0,0.0,4.0,White,1.0
1.0,1.0,39.0,3.0,-1.55,-1.31,1.0,3.0,1.0,5.0,Non-White,1.0
2.0,2.0,35.0,2.5,-0.98,-1.11,1.0,2.0,1.0,5.0,Non-White,0.0
6.0,5.0,33.0,3.1,0.14,-0.15,1.0,4.0,1.0,3.0,White,1.0
9.0,8.0,48.0,3.9,1.08,0.74,1.0,4.0,0.0,5.0,White,1.0
8.0,8.0,34.0,3.5,0.82,0.84,1.0,2.0,0.0,4.0,White,1.0
6.0,6.0,40.0,3.6,0.28,0.03,1.0,4.0,1.0,3.0,White,1.0
5.0,5.0,31.0,2.9,0.0,-0.26,1.0,3.0,1.0,3.0,Non-White,1.0
9.0,6.0,44.0,3.9,1.03,0.18,1.0,4.0,1.0,6.0,White,1.0
1.0,3.0,29.0,2.3,-1.42,-0.59,1.0,4.0,0.0,4.0,Non-White,1.0
8.0,8.0,41.0,3.3,0.64,0.76,1.0,3.0,0.0,3.0,White,1.0
4.0,8.0,39.0,3.0,-0.38,0.59,1.0,4.0,1.0,4.0,White,1.0
9.0,9.0,40.0,3.2,0.87,1.17,1.0,5.0,0.0,5.0,White,1.0
6.0,3.0,34.0,2.7,0.19,-0.65,1.0,2.0,1.0,3.0,Non-White,1.0
2.0,2.0,32.0,3.7,-0.76,-1.01,1.0,5.0,0.0,3.0,White,0.0
3.0,4.0,37.0,3.7,-0.68,-0.33,1.0,4.0,1.0,4.0,White,1.0
4.0,5.0,35.0,4.0,-0.41,-0.08,1.0,4.0,1.0,4.0,White,1.0
5.0,3.0,35.7,3.0,-0.13,-0.79,1.0,4.0,1.0,3.0,White,1.0
1.0,8.0,41.0,2.6,-1.5,0.64,2.0,4.0,1.0,5.0,White,1.0
7.0,9.0,43.0,3.0,0.48,1.17,1.0,5.0,1.0,3.0,White,1.0
10.0,9.0,41.0,3.4,1.63,0.98,1.0,4.0,0.0,4.0,White,1.0
5.0,6.0,39.0,3.7,0.01,0.04,1.0,5.0,0.0,3.0,White,1.0
2.0,3.0,29.5,2.9,-0.75,-0.79,1.0,4.0,1.0,2.0,White,1.0
10.0,10.0,40.0,3.2,1.64,1.58,1.0,2.0,0.0,4.0,White,1.0
7.0,4.0,35.0,3.1,0.49,-0.53,1.0,4.0,0.0,4.0,White,0.0
8.0,8.0,37.0,3.3,0.84,0.53,1.0,2.0,0.0,1.0,White,1.0
9.0,9.0,33.0,3.8,1.2,1.02,1.0,4.0,0.0,4.0,White,1.0
3.0,4.0,37.0,3.1,-0.47,-0.3,1.0,4.0,1.0,5.0,White,1.0
2.0,6.0,32.0,3.4,-0.9,0.04,1.0,4.0,0.0,4.0,White,1.0
1.0,3.0,30.3,3.1,-1.13,-0.66,1.0,5.0,0.0,3.0,White,1.0
9.0,9.0,42.0,3.2,0.97,1.03,1.0,3.0,1.0,3.0,White,1.0
5.0,8.0,48.0,2.8,-0.04,0.64,1.0,3.0,1.0,5.0,White,1.0
4.0,4.0,43.0,3.4,-0.38,-0.42,1.0,3.0,0.0,4.0,White,1.0
5.0,6.0,42.5,3.2,-0.12,0.12,1.0,4.0,1.0,4.0,White,1.0
9.0,8.0,31.0,3.5,1.09,0.67,1.0,3.0,1.0,3.0,White,1.0
5.0,5.0,30.0,2.9,-0.11,-0.2,1.0,3.0,0.0,4.0,White,1.0
1.0,2.0,33.0,2.7,-1.23,-1.13,2.0,3.0,1.0,2.0,White,1.0
3.0,4.0,46.0,3.5,-0.62,-0.45,1.0,4.0,0.0,4.0,Non-White,1.0
2.0,5.0,36.0,3.5,-0.78,-0.08,1.0,2.0,0.0,5.0,White,1.0
1.0,1.0,40.0,3.7,-1.76,-1.65,1.0,4.0,0.0,6.0,White,1.0
10.0,10.0,42.0,3.1,2.13,2.36,1.0,5.0,1.0,5.0,White,1.0
2.0,2.0,35.0,3.2,-0.89,-1.15,1.0,3.0,1.0,3.0,White,1.0
10.0,10.0,42.0,3.6,1.54,1.31,1.0,3.0,1.0,5.0,White,1.0
2.0,2.0,32.0,3.5,-0.88,-0.9,1.0,5.0,0.0,4.0,Non-White,1.0
3.0,6.0,37.0,3.1,-0.44,-0.02,2.0,4.0,1.0,2.0,White,1.0
10.0,9.0,30.0,3.5,1.32,1.11,1.0,4.0,0.0,3.0,White,1.0
7.0,7.0,30.0,2.6,0.42,0.4,1.0,5.0,0.0,4.0,White,1.0
5.0,6.0,40.0,3.7,-0.04,0.06,1.0,3.0,1.0,5.0,White,1.0
6.0,6.0,40.0,2.9,0.21,0.28,1.0,3.0,0.0,4.0,White,1.0
8.0,7.0,39.0,3.7,0.78,0.35,1.0,4.0,0.0,3.0,White,1.0
5.0,4.0,37.0,3.3,-0.1,-0.4,1.0,3.0,1.0,5.0,White,1.0
5.0,3.0,33.5,2.8,-0.17,-0.56,1.0,3.0,0.0,3.0,White,1.0
8.0,8.0,42.0,3.4,0.83,0.59,1.0,5.0,0.0,5.0,White,1.0
2.0,1.0,31.0,3.0,-1.09,-1.52,1.0,2.0,0.0,4.0,Non-White,0.0
5.0,6.0,34.0,3.0,0.01,0.21,1.0,3.0,1.0,2.0,White,1.0
4.0,5.0,42.0,3.4,-0.25,-0.1,1.0,4.0,0.0,4.0,White,1.0
2.0,5.0,34.0,2.6,-0.79,0.0,2.0,3.0,1.0,5.0,Non-White,1.0
9.0,9.0,45.5,3.9,1.23,1.01,1.0,4.0,1.0,6.0,White,1.0
2.0,1.0,39.0,3.3,-1.03,-1.59,1.0,3.0,0.0,6.0,White,1.0
9.0,8.0,35.0,2.9,0.92,0.56,1.0,3.0,1.0,3.0,White,1.0
10.0,10.0,40.0,3.1,1.85,1.69,1.0,4.0,1.0,4.0,White,1.0
6.0,8.0,39.0,2.9,0.17,0.57,1.0,4.0,0.0,3.0,White,1.0
4.0,5.0,43.0,3.8,-0.22,-0.05,1.0,2.0,1.0,6.0,White,1.0
5.0,8.0,36.0,3.5,0.04,0.73,1.0,4.0,1.0,2.0,White,1.0
10.0,9.0,32.0,3.3,1.32,1.25,1.0,3.0,1.0,4.0,White,1.0
9.0,10.0,37.0,3.5,0.92,1.42,1.0,3.0,1.0,3.0,White,1.0
4.0,4.0,30.0,3.4,-0.29,-0.32,1.0,3.0,1.0,4.0,Non-White,1.0
5.0,5.0,31.0,3.2,-0.1,-0.14,1.0,3.0,1.0,2.0,White,0.0
5.0,4.0,41.0,3.0,0.0,-0.44,1.0,4.0,1.0,3.0,White,1.0
6.0,7.0,32.0,3.1,0.36,0.32,1.0,2.0,1.0,1.0,Non-White,1.0
10.0,9.0,42.0,3.5,1.95,1.28,1.0,3.0,0.0,3.0,White,1.0
7.0,6.0,33.5,2.9,0.38,0.19,2.0,3.0,0.0,5.0,White,1.0
6.0,7.0,38.0,3.2,0.26,0.36,2.0,3.0,1.0,3.0,White,1.0
7.0,6.0,44.0,3.5,0.35,0.23,1.0,3.0,1.0,4.0,White,1.0
8.0,9.0,37.0,3.4,0.81,0.94,1.0,4.0,1.0,4.0,White,1.0
6.0,7.0,33.0,2.4,0.29,0.43,1.0,4.0,1.0,3.0,White,1.0
8.0,7.0,39.0,3.4,0.61,0.31,1.0,3.0,0.0,3.0,White,1.0
7.0,8.0,42.0,3.7,0.47,0.59,1.0,4.0,1.0,6.0,White,1.0
10.0,10.0,43.0,3.8,1.76,1.63,1.0,3.0,0.0,4.0,White,1.0
3.0,4.0,41.0,3.8,-0.64,-0.5,1.0,4.0,0.0,6.0,White,1.0
9.0,10.0,44.0,3.2,0.99,1.39,1.0,3.0,0.0,6.0,White,1.0
2.0,2.0,35.0,3.0,-0.95,-1.09,1.0,3.0,1.0,3.0,White,0.0
9.0,7.0,30.0,2.7,0.9,0.28,2.0,4.0,1.0,3.0,White,0.0
3.0,2.0,34.0,3.3,-0.47,-0.97,1.0,4.0,0.0,3.0,White,0.0
2.0,3.0,45.0,2.8,-0.97,-0.82,1.0,4.0,1.0,5.0,White,1.0
8.0,8.0,38.0,3.4,0.81,0.58,1.0,4.0,0.0,3.0,White,0.0
7.0,9.0,45.0,4.0,0.34,1.05,1.0,3.0,0.0,4.0,White,1.0
9.0,8.0,45.0,3.2,1.04,0.85,1.0,2.0,0.0,5.0,White,1.0
2.0,3.0,34.0,3.0,-0.75,-0.58,1.0,4.0,1.0,3.0,White,1.0
10.0,6.0,38.0,2.4,1.38,0.08,1.0,4.0,1.0,4.0,White,1.0
6.0,8.0,32.0,2.7,0.13,0.61,1.0,4.0,0.0,2.0,White,1.0
3.0,3.0,34.0,3.2,-0.45,-0.68,1.0,3.0,1.0,3.0,White,1.0
10.0,10.0,39.0,3.5,1.78,1.9,1.0,4.0,1.0,6.0,White,1.0
6.0,6.0,33.0,3.5,0.32,0.01,1.0,4.0,1.0,4.0,White,1.0
7.0,8.0,38.0,2.4,0.5,0.68,2.0,4.0,1.0,5.0,White,0.0
9.0,9.0,41.0,3.2,1.04,1.2,1.0,3.0,0.0,5.0,White,1.0
2.0,2.0,37.0,3.1,-0.86,-1.21,1.0,5.0,0.0,3.0,White,0.0
10.0,10.0,40.0,3.3,1.96,1.93,2.0,4.0,1.0,2.0,White,1.0
2.0,3.0,38.0,3.5,-1.13,-0.81,1.0,4.0,0.0,5.0,White,1.0
6.0,9.0,47.0,3.3,0.17,1.06,1.0,4.0,0.0,4.0,White,1.0
1.0,1.0,25.0,3.2,-1.6,-2.03,1.0,3.0,0.0,3.0,Non-White,0.0
10.0,10.0,41.0,3.6,1.41,1.97,1.0,3.0,0.0,3.0,White,1.0
7.0,6.0,45.0,3.7,0.47,0.03,2.0,4.0,1.0,3.0,White,1.0
6.0,6.0,34.3,3.0,0.07,0.12,2.0,3.0,0.0,5.0,White,1.0
4.0,4.0,35.0,2.7,-0.21,-0.31,1.0,1.0,0.0,1.0,Non-White,1.0
4.0,5.0,37.0,3.7,-0.39,-0.09,1.0,3.0,0.0,4.0,White,1.0
1.0,1.0,33.0,3.7,-2.3,-1.81,1.0,3.0,1.0,5.0,Non-White,1.0
5.0,5.0,38.0,3.7,-0.15,-0.14,1.0,2.0,0.0,4.0,White,1.0
1.0,1.0,45.0,3.7,-1.47,-2.52,1.0,2.0,0.0,5.0,White,0.0
4.0,3.0,23.0,2.6,-0.33,-0.63,2.0,2.0,1.0,3.0,Non-White,0.0
4.0,5.0,34.5,3.3,-0.41,-0.14,1.0,4.0,0.0,3.0,White,1.0
3.0,2.0,37.5,3.0,-0.58,-1.21,1.0,4.0,1.0,5.0,White,1.0
2.0,2.0,35.0,3.1,-1.05,-0.95,1.0,4.0,0.0,4.0,White,1.0
5.0,5.0,34.0,3.3,-0.02,-0.13,1.0,4.0,0.0,3.0,White,1.0
1.0,1.0,30.5,3.1,-1.19,-1.54,1.0,4.0,0.0,3.0,White,1.0
2.0,2.0,45.0,3.8,-1.13,-0.99,1.0,3.0,0.0,4.0,White,1.0
5.0,8.0,38.0,3.4,0.03,0.76,2.0,4.0,0.0,4.0,White,1.0
3.0,3.0,45.0,3.1,-0.51,-0.74,1.0,3.0,1.0,6.0,Non-White,1.0
2.0,2.0,31.0,3.3,-1.02,-1.25,1.0,4.0,0.0,3.0,White,0.0
7.0,9.0,38.0,3.1,0.38,1.28,1.0,4.0,1.0,3.0,White,1.0
8.0,4.0,22.0,2.8,0.64,-0.55,1.0,3.0,1.0,1.0,Non-White,0.0
9.0,9.0,38.0,3.1,1.23,1.04,1.0,5.0,1.0,3.0,White,1.0
10.0,9.0,43.0,3.0,1.51,0.85,1.0,4.0,1.0,6.0,Non-White,1.0
10.0,10.0,39.0,3.6,2.07,1.41,1.0,3.0,0.0,4.0,White,1.0
7.0,8.0,25.0,2.4,0.45,0.74,1.0,3.0,0.0,1.0,Non-White,1.0
4.0,3.0,34.0,3.2,-0.24,-0.6,2.0,4.0,1.0,5.0,White,1.0
8.0,9.0,45.0,2.6,0.66,1.12,1.0,4.0,1.0,3.0,White,1.0
10.0,9.0,44.0,3.5,1.62,1.12,1.0,3.0,0.0,3.0,White,1.0
9.0,8.0,44.0,3.8,1.23,0.59,1.0,4.0,1.0,6.0,White,1.0
5.0,2.0,44.0,2.8,-0.11,-0.9,1.0,4.0,1.0,4.0,White,1.0
9.0,9.0,33.0,3.3,0.96,1.11,1.0,2.0,1.0,3.0,Non-White,1.0
7.0,8.0,45.0,3.5,0.33,0.57,1.0,2.0,1.0,4.0,White,1.0
2.0,2.0,29.5,3.5,-0.99,-1.21,1.0,5.0,0.0,3.0,White,0.0
3.0,4.0,31.0,2.4,-0.45,-0.44,1.0,4.0,1.0,2.0,Non-White,1.0
9.0,5.0,36.0,2.4,1.11,-0.22,1.0,3.0,1.0,3.0,White,1.0
9.0,9.0,46.0,3.3,1.1,1.26,1.0,4.0,0.0,5.0,White,1.0
7.0,7.0,35.0,3.7,0.59,0.5,1.0,3.0,0.0,4.0,White,1.0
9.0,7.0,39.0,2.9,0.98,0.42,1.0,4.0,1.0,3.0,White,1.0
8.0,9.0,32.0,3.2,0.75,1.2,1.0,3.0,1.0,5.0,White,1.0
1.0,2.0,31.0,2.9,-1.47,-1.09,1.0,2.0,1.0,4.0,Non-White,1.0
1.0,1.0,31.5,2.4,-2.02,-2.53,1.0,4.0,0.0,3.0,White,0.0
7.0,10.0,40.0,3.3,0.33,1.39,1.0,3.0,1.0,2.0,White,1.0
5.0,8.0,40.0,3.2,-0.14,0.74,1.0,4.0,1.0,4.0,White,1.0
4.0,7.0,39.5,3.7,-0.22,0.29,2.0,5.0,1.0,3.0,Non-White,1.0
2.0,5.0,41.0,3.5,-0.92,-0.22,1.0,3.0,1.0,5.0,White,1.0
10.0,10.0,34.0,3.4,1.81,1.81,1.0,4.0,1.0,5.0,White,1.0
8.0,9.0,43.0,3.5,0.85,1.04,1.0,3.0,0.0,4.0,White,1.0
10.0,10.0,28.0,3.9,2.37,2.45,1.0,1.0,1.0,3.0,White,1.0
6.0,5.0,32.0,2.2,0.2,-0.06,1.0,3.0,0.0,3.0,Non-White,0.0
4.0,3.0,27.3,3.1,-0.28,-0.82,1.0,3.0,0.0,3.0,White,1.0
1.0,2.0,31.5,2.9,-1.56,-1.28,1.0,1.0,0.0,3.0,Non-White,0.0
3.0,3.0,44.0,3.7,-0.61,-0.73,1.0,3.0,0.0,5.0,Non-White,1.0
4.0,4.0,30.0,2.9,-0.38,-0.34,1.0,3.0,0.0,3.0,Non-White,1.0
7.0,7.0,33.0,3.2,0.53,0.34,1.0,4.0,0.0,2.0,White,1.0
6.0,4.0,37.0,3.1,0.13,-0.5,1.0,3.0,0.0,4.0,White,1.0
10.0,10.0,40.0,3.8,2.44,2.43,1.0,4.0,0.0,4.0,White,1.0
3.0,4.0,42.0,2.9,-0.58,-0.51,1.0,3.0,1.0,3.0,White,1.0
8.0,7.0,38.0,3.3,0.78,0.39,1.0,4.0,0.0,3.0,Non-White,1.0
9.0,1.0,36.0,3.8,0.92,-1.51,1.0,4.0,1.0,4.0,White,1.0
3.0,1.0,40.0,2.9,-0.64,-1.43,1.0,4.0,0.0,2.0,White,0.0
2.0,2.0,40.0,3.7,-0.81,-1.02,1.0,3.0,1.0,4.0,White,1.0
6.0,5.0,37.0,3.5,0.15,-0.16,1.0,5.0,1.0,3.0,White,1.0
1.0,1.0,21.0,3.9,-1.15,-1.73,1.0,2.0,0.0,4.0,Non-White,1.0
10.0,10.0,38.0,3.1,1.3,1.33,1.0,2.0,0.0,5.0,White,1.0
10.0,4.0,44.0,3.1,1.35,-0.31,1.0,4.0,1.0,3.0,White,1.0
1.0,1.0,33.0,2.7,-1.63,-1.87,1.0,1.0,0.0,3.0,Non-White,1.0
5.0,3.0,19.0,2.5,0.05,-0.76,1.0,2.0,0.0,1.0,Non-White,0.0
5.0,5.0,33.0,2.5,-0.03,-0.15,1.0,4.0,0.0,4.0,Non-White,1.0
7.0,9.0,38.0,3.5,0.55,0.9,1.0,3.0,0.0,6.0,White,1.0
