Metric,Bootstrap_Model_Seed,Model_Name,Model_Params,Run_Number,Dataset_Name,Num_Estimators,Tag,Record_Create_Date_Time,Session_Uuid,Experiment_Iteration,Dataset_Split_Seed,Model_Init_Seed,Fair_Intervention_Params_Lst,Intervention_Param,male&race_dis,male&race_dis_correct,male&race_dis_incorrect,male&race_priv,male&race_priv_correct,male&race_priv_incorrect,male_dis,male_dis_correct,male_dis_incorrect,male_priv,male_priv_correct,male_priv_incorrect,overall,race_dis,race_dis_correct,race_dis_incorrect,race_priv,race_priv_correct,race_priv_incorrect,Test_Set_Index
Overall_Uncertainty,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.6271478237767765,0.554350830750133,0.8838530097128348,0.31693254608433247,0.27626780032206755,0.7247552853764114,0.33925436466949827,0.2886223410419027,0.7370774074577492,0.34527840389206826,0.3021975225284821,0.7695844429824833,0.34258496327813076,0.6299433518283812,0.5589486724792085,0.8756941649601331,0.2848478274724222,0.2518395893120192,0.6816912321226806,0
PPV,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.8244274809160306,1.0,0.0,0.9243835616438356,1.0,0.0,0.9060710194730813,1.0,0.0,0.9270544783010157,1.0,0.0,0.9176891615541922,0.8244274809160306,1.0,0.0,0.9321133412042503,1.0,0.0,0
Per_Sample_Accuracy,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.7649709302325582,0.9370149253731344,0.15828947368421054,0.9068684486373165,0.986328530259366,0.10997109826589595,0.8853172043010753,0.9824909090909092,0.1218095238095238,0.9030739130434783,0.9830316091954021,0.11556603773584906,0.8951346153846155,0.7650574712643678,0.9422407407407407,0.15173076923076925,0.921270207852194,0.9896404002501563,0.09928571428571428,0
Positive-Rate,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,1.065040650406504,1.0,1.5333333333333334,1.0598141695702672,1.0,3.942857142857143,1.0724815724815724,1.0,3.5652173913043477,1.0504364694471386,1.0,2.925925925925926,1.0601626016260162,1.0564516129032258,1.0,1.4375,1.060738885410144,1.0,6.388888888888889,0
Sample_Size,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,172.0,134.0,38.0,1908.0,1735.0,173.0,930.0,825.0,105.0,1150.0,1044.0,106.0,2080.0,348.0,270.0,78.0,1732.0,1599.0,133.0,0
Selection-Rate,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.7616279069767442,0.8059701492537313,0.6052631578947368,0.9564989517819706,0.9723342939481268,0.7976878612716763,0.9387096774193548,0.9587878787878787,0.780952380952381,0.9417391304347826,0.9616858237547893,0.7452830188679245,0.9403846153846154,0.7528735632183908,0.8,0.5897435897435898,0.9780600461893765,0.9874921826141339,0.8646616541353384,0
Statistical_Bias,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.2877847093023256,0.18303380597014923,0.6571694736842105,0.13291773060796644,0.07233455331412102,0.7405004624277457,0.15161317204301075,0.07806539393939393,0.7294885714285714,0.14096152173913043,0.08201439655172413,0.7215350943396226,0.14572403846153845,0.2892299712643678,0.18118155555555554,0.6632437179487178,0.1168902829099307,0.06323199499687303,0.7620000751879699,0
Std,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.07305468283664128,0.06585784196897422,0.09843301642262514,0.03967207422680322,0.03487349564038114,0.08779654733340607,0.041894501288248155,0.03603838511536694,0.08790684264660058,0.04286768423875831,0.03792988317981428,0.09150036636647116,0.04243255916953982,0.07455480562429982,0.06745286046536986,0.09913846194367282,0.03597843574791368,0.031968851428551576,0.08418388933182348,0
TNR,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.5306122448979592,1.0,0.0,0.25806451612903225,1.0,0.0,0.29310344827586204,1.0,0.0,0.33613445378151263,1.0,0.0,0.3148936170212766,0.54,1.0,0.0,0.14814814814814814,1.0,0.0,0
TPR,101,RandomForestClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0, 'class_weight': None, 'criterion': 'gini', 'max_depth': 50, 'max_features': 'sqrt', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 500, 'n_jobs': None, 'oob_score': False, 'random_state': 101, 'verbose': 0, 'warm_start': False}",Run_1,Law_School,200,OK,2023-08-07 01:00:06.671,adaeac61-1e2d-4f1c-ad7e-6a164a02d732,Exp_iter_1,100,100,"[0.0, 0.6]",0.0,0.8780487804878049,1.0,0.0,0.9796747967479674,1.0,0.0,0.9717444717444718,1.0,0.0,0.973811833171678,1.0,0.0,0.9728997289972899,0.8709677419354839,1.0,0.0,0.9887288666249218,1.0,0.0,0
